12205.85016,4.998461538,2214.3,26.417,12205.85016,4.998461538,2214.3,15.861,12205.85016,2.57,2214.3,26.417,12205.85016,2.902564664,2214.3,26.417,12205.85016,4.998461538,3.1,26.417,12205.85016,4.998461538,2214.3,26.417,0,0,0,0,0,0
12017.74918,4.998461538,2216.7,26.487,12017.74918,4.998461538,2216.7,15.886,12017.74918,2.57,2216.7,26.487,12017.74918,2.902564664,2216.7,26.487,12017.74918,4.998461538,3,26.487,12017.74918,4.998461538,2216.7,26.487,0,0,0,0,0,0
12400.63688,4.998461538,2231.6,26.667,12400.63688,4.998461538,2231.6,16.065,12400.63688,2.57,2231.6,26.667,12400.63688,2.902564664,2231.6,26.667,12400.63688,4.998461538,3.2,26.667,12400.63688,4.998461538,2231.6,26.667,0,0,0,0,0,0
12722.56378,4.998461538,2305.3,26.697,12722.56378,4.998461538,2305.3,16.109,12722.56378,2.57,2305.3,26.697,12722.56378,2.902564664,2305.3,26.697,12722.56378,4.998461538,2.8,26.697,12722.56378,4.998461538,2305.3,26.697,0,0,0,0,0,0
12882.04194,5.086153846,2348.4,26.62,12882.04194,5.086153846,2348.4,16.112,12882.04194,2.57,2348.4,26.62,12882.04194,2.953486851,2348.4,26.62,12882.04194,5.086153846,2.7,26.62,12882.04194,5.086153846,2348.4,26.62,0,0,0,0,0,0
13104.83333,5.276153846,2366.2,26.72,13104.83333,5.276153846,2366.2,16.142,13104.83333,2.653,2366.2,26.72,13104.83333,3.063818256,2366.2,26.72,13104.83333,5.276153846,2.6,26.72,13104.83333,5.276153846,2366.2,26.72,0,0,0,0,0,0
13249.55512,5.568461538,2351.8,26.843,13249.55512,5.568461538,2351.8,16.205,13249.55512,2.82,2351.8,26.843,13249.55512,3.23355888,2351.8,26.843,13249.55512,5.568461538,2.7,26.843,13249.55512,5.568461538,2351.8,26.843,0,0,0,0,0,0
13053.33333,5.524615385,2314.6,26.89,13053.33333,5.524615385,2314.6,16.24,13053.33333,2.82,2314.6,26.89,13053.33333,3.208097786,2314.6,26.89,13053.33333,5.524615385,3.7,26.89,13053.33333,5.524615385,2314.6,26.89,0,0,0,0,0,0
13414.43333,5.524615385,2303.5,26.953,13414.43333,5.524615385,2303.5,16.29,13414.43333,2.82,2303.5,26.953,13414.43333,3.208097786,2303.5,26.953,13414.43333,5.524615385,5.3,26.953,13414.43333,5.524615385,2303.5,26.953,0,0,0,0,0,0
13650.26667,5.524615385,2306.4,26.91,13650.26667,5.524615385,2306.4,16.301,13650.26667,2.82,2306.4,26.91,13650.26667,3.208097786,2306.4,26.91,13650.26667,5.524615385,5.8,26.91,13650.26667,5.524615385,2306.4,26.91,0,0,0,0,0,0
